Credit Score,SSN,Age,Occupation,Annual Income,Delayed Payments,Debt,Musician,Journalist,Doctor,MediaManager,Mechanic,Lawyer,Entrepreneur,Teacher,Scientist, Engineer, Accountant,Manager,Writer,Developer,Architect,Home Equity Loan,Auto Loan,Mortgage Loan,Not Specified,Personal Loan,Payday Loan,Student Loan,Credit-Builder Loan,Debt Consolidation Loan
Standard,842-46-0151,35,Entrepreneur,33045.79,8,1243.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,787-94-7051,15,Teacher,17057.83,22,4832.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
Poor,095-39-2430,-500,Writer,24312.94,nan,636.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
Standard,994-77-4680,35,MediaManager,60271.92,nan,4546.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
Good,165-11-0805,43,Journalist,99618.84,5,128.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Standard,698-91-4112,14,Manager,23646.08,14,1388.59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
Poor,504-18-6493,45,Teacher,28956.72,21,2545.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Good,604-62-6133,55,Developer,88073.68,13,1482.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
Standard,951-33-4234,26,Musician,74203.38,17,1360.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,291-73-9080,29,Manager,9485.61,19,2570.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0
Standard,812-46-5104,-500,Accountant,81385.18,4,394.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Poor,514-75-9214,26,Journalist,9852.775,19,4887.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
Standard,973-06-1882,39,Accountant,66995.86,19,554.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Good,596-68-6198,39,Accountant,32777.51,6,653.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
Good,231-06-2460,41,Journalist,35733.69,5,63.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Standard,272-25-4840,41,Architect,54908.22,nan,1282.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Poor,878-88-0534,35,Developer,36787.05,7,540.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Good,399-21-8755,31,Lawyer,106949.49,10,869.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,970-91-7807,18,Musician,37353.58,15,3459.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
Standard,691-50-0205,51,Scientist,80362.35,11,60.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Standard,669-94-5422,-500,Entrepreneur,146729.64,20,90.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Standard,781-37-9008,-500,MediaManager,38218.3,8,1300.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
Poor,578-99-4058,37,Doctor,31680.74,18,1280.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Standard,624-19-0017,21,Doctor,41351.46,10,727.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,997-71-2344,33,Scientist,99668.76,17,108.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
Standard,794-17-7391,28,Doctor,27063.43,nan,1205.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Poor,119-65-0615,39,Entrepreneur,22457.51,3,811.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,049-83-9018,30,Writer,79005,11,876.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Standard,540-91-2964,41,Lawyer,8103.425,22,2944.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
Standard,994-40-1980,45,Architect,85062.63,19,321.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Poor,442-66-6961,-500,Entrepreneur,8856.75,19,2034.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
Standard,397-45-5329,18,Developer,27070.07,15,919.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
Standard,153-94-2470,29,Architect,45144.8,22,1112.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Good,375-86-0761,36,Journalist,56340.6,nan,538.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Standard,659-94-9530,30,Architect,52977.54,8,174.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Standard,390-44-4596,43,Journalist,126006.68,12,385.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Poor,779-66-2573,55,Lawyer,88044.6,2,344.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,061-51-4957,20,Teacher,39024.34,20,2201.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Standard,242-22-1951,-500,Doctor,129727.4,14,1111.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Standard,046-41-7217,30,Teacher,63473.6,nan,1029.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Standard,675-02-4667,-500,Mechanic,84215.13,8,150.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Standard,436-24-2178,25,Engineer,171379.8,4,542.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Standard,729-43-4990,31,Journalist,120348.8,16,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
Standard,633-98-1570,34,Journalist,14822.81,25,2921.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Poor,693-74-3562,46,Accountant,42057.16,15,1462.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,808-50-9635,33,Developer,115086.6,17,1122.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Good,312-72-0232,49,Engineer,148786.04,12,399.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Standard,891-82-4879,18,Scientist,61352.64,9,497.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Standard,328-21-9083,41,Lawyer,20028.04,19,528.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Good,992-21-0194,41,Developer,60901.36,nan,475.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Standard,147-85-0281,48,Musician,33388.1,15,589.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,515-44-9854,38,Manager,43644.96,21,2203.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
Standard,336-90-0523,55,Mechanic,85954.42,11,791.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Standard,539-61-3416,26,Architect,49077.12,17,201.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Poor,719-93-0101,38,Architect,68876.12,8,1286.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0
Standard,007-98-3418,35,Musician,69942.5,8,10.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Standard,929-10-9575,32,Architect,11703.605,17,1175.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Standard,521-76-9886,44,Scientist,25703.34,14,42.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standard,614-63-9684,39,Entrepreneur,27356.1,19,685.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Standard,519-80-5348,40,Teacher,18623.41,12,2454.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Poor,841-56-7167,-500,Teacher,28105.59,10,151.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Standard,394-21-5957,22,Architect,27767.57,15,1262.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Standard,771-64-8544,43,Architect,68214.9,14,978.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Standard,000-58-0568,18,Developer,80206.64,18,1129.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
Standard,987-64-0393,31,Lawyer,16501.39,11,589.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Poor,175-17-7561,19,Scientist,33426.96,25,1432.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
Standard,634-91-8207,23,Mechanic,23001.71,16,1091.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Poor,222-55-8494,17,Mechanic,33077.82,20,1629.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Good,487-90-7604,39,Scientist,38047.31,nan,273.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,804-47-6828,29,Entrepreneur,16662.535,17,1384.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
Poor,781-55-7343,15,Mechanic,20417.48,23,2852.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Standard,584-59-3676,36,Accountant,15291.67,nan,121.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Good,746-01-3836,44,Teacher,32500.35,2,1203.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Standard,587-14-1089,55,Entrepreneur,93125.48,20,461.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good,212-17-1520,27,Scientist,29376.07,3,1439.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Standard,467-02-8866,23,Scientist,101114.73,9,1190.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Standard,751-11-3630,39,Manager,33891.6,19,3829.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
Standard,699-83-1909,14,MediaManager,26938.02,12,579.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Standard,333-99-1246,22,Developer,15692.35,18,611.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
Standard,418-67-9689,51,Scientist,125883.99,2,575.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Good,691-11-9777,-500,Mechanic,132427.86,3,1331.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Standard,864-05-0116,24,Developer,8422.385,20,62.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
Poor,043-78-7271,15,Mechanic,57575.04,20,2726.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
Poor,635-01-2991,49,Engineer,31653.01,5,1250.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Good,684-17-4210,32,Architect,104506.98,2616,684.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
Standard,597-82-3599,17,Scientist,20188.33,24,2412.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Poor,389-32-0105,22,Musician,82840.24,3,360.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,654-33-1232,35,Teacher,11780.935,12,526.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,641-03-7701,22,Developer,15982.36,15,4483.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
Poor,893-44-1748,30,Mechanic,52256.67,23,2109.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Standard,408-06-4944,37,Engineer,104168.22,12,39.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,978-73-5122,34,Architect,8291.51,17,2511.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0
Standard,838-51-8043,15,Lawyer,129780.44,20,1163.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
Poor,172-37-8234,23,Journalist,121029.6,nan,1278.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Standard,099-04-7928,33,Manager,89992.98,10,739.86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Standard,498-90-5296,42,Writer,144037.08,10,696.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Standard,301-71-9115,23,Lawyer,19924.14,22,4980.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
Poor,882-19-9462,45,Manager,38430.94,24,4948.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
Good,738-16-5399,21,Scientist,43925.88,6,107.51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,072-74-8737,35,Entrepreneur,94739.7,4,1413.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Good,581-64-0161,19,Engineer,29489.63,11,462.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,341-87-3689,41,Scientist,26526.93,5,896.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Standard,584-62-1775,35,Scientist,35942.96,15,707.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
Standard,219-72-8338,45,Entrepreneur,20393.22,9,10.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
Standard,469-10-8700,37,Mechanic,14599.89,16,2660.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
Standard,515-77-3276,-500,MediaManager,125866.24,16,717.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Standard,949-56-8430,26,MediaManager,125866.24,13,717.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Standard,367-57-7593,41,Journalist,34216.85,18,1283.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,724-02-5119,-500,Lawyer,68861.36,22,2467.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
Standard,962-07-8770,48,Architect,73639.72,11,1433.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Poor,180-24-0139,33,Accountant,20607.78,19,1441.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0
Standard,270-88-8789,22,Journalist,16614.765,18,931.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Poor,907-61-7425,42,Journalist,14244.33,nan,2216.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
Poor,049-77-0285,16,Manager,15669.6,13,2004.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0
Poor,213-03-0117,37,Manager,69788.08,15,2024.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
Standard,776-74-9671,35,Scientist,14489.475,nan,759.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,934-88-2337,42,MediaManager,16054.06,10,2457.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Standard,651-23-3051,31,Manager,93957.36,16,1344.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Good,266-30-9595,53,Developer,34800.96,7,344.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Standard,431-16-9515,15,Musician,17171.56,17,146.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Standard,037-36-2156,51,Mechanic,24778.8,11,179.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,257-17-1748,24,Manager,15878.09,9,1621.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
Poor,067-00-6687,49,Accountant,127855.83,9,534.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
Poor,315-88-0518,21,Teacher,16603.43,11,2056.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Standard,097-74-3478,49,MediaManager,81365.07,3051,1188.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standard,523-63-2982,17,Mechanic,14628.59,21,3299.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
Good,172-62-6839,-500,Engineer,11330.965,20,1154.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poor,599-00-9018,36,MediaManager,92705.84,12,633.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,019-53-5460,22,Engineer,15671.96,23,1885.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Good,542-03-2848,55,Engineer,11249.15,11,612.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Poor,458-82-8232,28,Accountant,7711.54,20,2929.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0
Standard,336-84-5929,44,Mechanic,120333.04,8,1445.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,923-04-3411,24,Lawyer,59103.06,9,1428.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,415-68-9816,29,Developer,29375.68,11,1985.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
Standard,671-04-1709,19,Manager,40216.62,3,323.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Good,302-80-4643,19,Journalist,40626.05,8,74.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Poor,238-72-7105,-500,Writer,35913.64,18,1898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Standard,794-83-9230,37,Writer,14025.885,nan,447.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
Poor,805-09-7081,35,Doctor,14526.58,19,2447.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
Poor,988-47-8072,44,Engineer,72322.52,25,1872.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Standard,016-61-1825,42,Doctor,47370.64,21,1397.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,760-11-8872,16,Musician,51211.26,12,2057.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Standard,326-05-4047,27,Entrepreneur,121688.04,13,54.68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Good,077-17-0064,50,Scientist,116156.1,10,1210.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Standard,127-02-2110,37,Entrepreneur,56451.8,19,1210.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
Good,473-98-6511,19,Mechanic,16397.44,7,804.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Good,145-04-2105,28,MediaManager,22116.855,6,100.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Poor,638-99-6164,40,Entrepreneur,36716.18,16,3124.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Standard,973-14-4888,-500,Engineer,15586.65,8,207.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Poor,120-11-1260,-500,Architect,32455.1,17,817.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Standard,005-57-7419,36,Writer,36820.36,14,975.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Good,742-65-8790,23,Doctor,127284.18,5,689.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Standard,397-81-3382,38,Doctor,63824.07,10,190.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standard,968-42-8366,46,Journalist,20574.87,21,642.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Standard,191-88-3581,32,Scientist,35229.28,19,3517.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0
Poor,885-45-5921,23,Lawyer,66149.48,21,2576.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Poor,304-90-3014,23,Doctor,46850.7,13,1676.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Standard,343-98-8027,27,Doctor,19939.92,20,4211.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
Poor,248-06-6300,23,Mechanic,16559.985,11,680.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,268-75-5454,45,Doctor,75868.8,19,1432.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
Good,612-70-8987,31,Lawyer,73928.46,10,548.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,962-46-0528,38,Doctor,102432.51,11,571.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good,884-63-2579,24,Engineer,37419.7,1,653.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Standard,335-16-7428,30,Doctor,48644.8,13,539.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Standard,844-23-8730,27,Musician,22870.49,14,1085.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,441-33-4436,30,Lawyer,23317.74,17,387.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Standard,435-15-9519,43,Engineer,59695.36,18,4448.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
Good,853-39-8294,45,Scientist,33531.29,2,1033.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Poor,081-45-4206,29,Writer,19212.79,9,1755.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
Standard,858-81-2477,18,Mechanic,59703.75,12,4254.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
Standard,842-21-5410,51,Developer,97889.1,4,1334.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
Good,589-22-6942,53,Musician,63407.82,7,768.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Poor,122-62-5484,33,Scientist,17912.65,20,2822.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Poor,612-56-0876,44,Doctor,9637.635,18,2574.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Poor,766-58-6507,35,Doctor,69240.72,23,3562.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
Standard,568-44-1961,38,Mechanic,88069.62,8,1096.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Standard,207-53-4847,19,Manager,43430.88,16,1288.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
